No;Date ;Time (UTC);Lat;Long;Depth;Mag (Mw)
10431;12-Jan-19;05.42.38;-9.42;118.05;29;3.27896
10432;12-Jan-19;06.35.03;-8.38;116.81;10;3.27896
10433;12-Jan-19;07.41.09;-8.26;116.08;10;3.158664
10434;12-Jan-19;10.55.52;-7.85;118.13;17;3.77108
10435;12-Jan-19;11.09.52;-7.08;122.14;443;4.2632
10436;12-Jan-19;14.13.01;-8.52;119.79;57;4.71868
10437;12-Jan-19;15.11.28;-8.44;119.83;33;4.09916
10438;12-Jan-19;15.41.16;-9.51;118.04;10;3.421128
10439;12-Jan-19;16.20.37;-9.68;119.36;23;3.88044
10440;12-Jan-19;20.03.38;-10.94;118.34;163;3.82576
10441;13-Jan-19;11.38.35;-8.08;120.28;175;4.15384
10442;13-Jan-19;13.31.37;-9.47;120.43;97;3.93512
10443;13-Jan-19;13.40.07;-8.3;116.09;10;3.240684
10444;13-Jan-19;14.02.06;-10.6;120.27;21;4.2632
10445;13-Jan-19;15.14.08;-10.4;120.23;10;3.639848
10446;13-Jan-19;17.24.51;-9.54;118.09;10;3.96246
10447;13-Jan-19;18.13.45;-10.51;120.25;17;3.77108
10448;13-Jan-19;19.00.50;-10.51;120.34;25;3.7164
10449;13-Jan-19;19.06.21;-9.91;117.94;22;3.93512
10450;13-Jan-19;20.30.43;-9.76;121.8;27;3.66172
10451;13-Jan-19;20.47.47;-9.61;118.08;10;4.28
10452;13-Jan-19;20.57.03;-8.21;116.19;10;3.328172
10453;14-Jan-19;09.36.57;-10.15;119.26;20;3.7164
10454;14-Jan-19;11.18.59;-8.2;117.49;64;4.04448
10455;14-Jan-19;18.53.33;-9.48;118.16;12;3.82576
10456;14-Jan-19;20.58.59;-9.41;116.1;22;3.7164
10457;15-Jan-19;12.26.04;-8.6;119.32;33;4.59128
10458;15-Jan-19;20.31.50;-7.77;118.95;10;3.88044
10459;15-Jan-19;20.54.58;-8.04;118.88;10;3.77108
10460;15-Jan-19;21.15.18;-8;118.86;25;3.77108
10461;16-Jan-19;00.29.24;-8.26;116.25;10;3.77108
10462;16-Jan-19;01.48.00;-7.92;117.71;10;3.9898
10463;16-Jan-19;01.50.06;-9.53;121.79;10;3.9898
10464;16-Jan-19;02.01.23;-8.83;119.36;10;3.8531
10465;16-Jan-19;02.05.07;-8.34;116.6;10;3.311768
10466;16-Jan-19;04.05.14;-8.42;116.64;10;3.33364
10467;16-Jan-19;04.23.14;-10.4;119.13;10;4
10468;16-Jan-19;06.22.51;-7.86;116.16;10;3.66172
10469;16-Jan-19;10.05.16;-8.21;118.2;14;3.9898
10470;16-Jan-19;14.26.37;-9.4;119.5;44;4.09916
10471;18-Jan-19;01.58.54;-9.88;119.22;15;4.48192
10472;18-Jan-19;02.52.24;-8.54;116.36;15;3.38832
10473;18-Jan-19;04.09.43;-9.17;115.65;32;4.09916
10474;18-Jan-19;05.41.42;-8.67;116.92;13;3.328172
10475;18-Jan-19;07.14.43;-10.24;119.45;13;3.77108
10476;18-Jan-19;09.17.39;-9.41;116.04;10;3.88044
10477;18-Jan-19;12.10.34;-9.31;119.09;34;4.15384
10478;18-Jan-19;22.09.06;-8.71;118.38;118;4.59128
10479;19-Jan-19;00.20.07;-11.25;118.41;10;4.2632
10480;20-Jan-19;02.22.56;-8.11;117.89;10;3.96
10481;20-Jan-19;02.52.43;-8.34;116.7;10;3.93512
10482;20-Jan-19;03.00.01;-8.38;116.72;10;3.38832
10483;20-Jan-19;06.08.39;-9.99;116.94;35;4.09916
10484;20-Jan-19;08.01.45;-8.47;116.44;10;3.38832
10485;20-Jan-19;09.19.46;-8.91;116.55;20;3.60704
10486;20-Jan-19;10.39.21;-9.7;118.69;16;3.60704
10487;20-Jan-19;11.21.29;-8.45;116.51;14;3.77108
10488;20-Jan-19;16.03.19;-8.53;120.64;176;4.37256
10489;20-Jan-19;16.04.00;-9.7;118.77;14;4.31788
10490;20-Jan-19;17.47.08;-7.87;117.84;30;3.49768
10491;20-Jan-19;18.37.25;-9.16;119.1;26;3.55236
10492;21-Jan-19;00.52.12;-8.87;114.39;10;3.49768
10493;21-Jan-19;01.15.21;-8.61;116.28;22;3.49768
10494;21-Jan-19;16.32.11;-8.36;119.88;142;3.9898
10495;21-Jan-19;16.39.49;-11.67;118.09;10;4.2632
10496;21-Jan-19;22.24.41;-8.41;115.4;101;4.15384
10497;21-Jan-19;23.59.25;-10.4;119.05;46;5.99
10498;22-Jan-19;00.08.36;-10.28;119.11;22;5.11598
10499;22-Jan-19;00.24.58;-10.36;119.07;10;4.37256
10500;22-Jan-19;00.51.12;-10.04;119.08;10;4.04448
10501;22-Jan-19;00.55.34;-10.27;119.07;10;4.5366
10502;22-Jan-19;00.56.57;-10.41;119.12;10;4.84
10503;22-Jan-19;01.11.00;-10.31;119;10;4.2632
10504;22-Jan-19;01.21.09;-8.37;116.71;10;3.546892
10505;22-Jan-19;01.27.47;-10.31;119.07;10;3.760144
10506;22-Jan-19;01.29.33;-10.29;119.07;10;3.82576
10507;22-Jan-19;01.32.52;-10.31;119.1;19;3.7164
10508;22-Jan-19;01.37.27;-10.2;119.08;10;3.77108
10509;22-Jan-19;01.57.01;-10.41;119.14;35;5.03652
10510;22-Jan-19;02.03.54;-10.09;119.06;13;3.88044
10511;22-Jan-19;02.18.46;-10.23;119.01;10;3.93512
10512;22-Jan-19;04.27.59;-10.29;119.06;12;4.04448
10513;22-Jan-19;04.55.12;-10.29;119.07;10;4.5366
10514;22-Jan-19;05.10.03;-10.39;118.98;19;6.34564
10515;22-Jan-19;05.25.22;-10.31;118.98;10;4.20852
10516;22-Jan-19;05.29.22;-9.98;118.85;10;3.973396
10517;22-Jan-19;05.34.59;-10.43;119;16;4.95706
10518;22-Jan-19;05.41.43;-10.27;119.03;10;4.04448
10519;22-Jan-19;05.44.15;-10.24;118.99;10;4.20852
10520;22-Jan-19;05.50.45;-8.83;119.62;43;3.88044
10521;22-Jan-19;06.50.44;-10.2;119.02;10;4.48192
10522;22-Jan-19;07.16.38;-10.07;119.03;10;3.77108
10523;22-Jan-19;07.19.25;-10.18;118.98;10;3.66172
10524;22-Jan-19;07.23.53;-10.29;118.99;10;3.82576
10525;22-Jan-19;07.29.45;-10.31;118.99;10;3.88044
10526;22-Jan-19;07.58.54;-10.29;118.93;10;3.82576
10527;22-Jan-19;08.11.56;-10.34;118.98;10;4.15384
10528;22-Jan-19;08.13.11;-10.52;119.16;10;3.738272
10529;22-Jan-19;08.22.19;-10.41;118.98;10;3.9898
10530;22-Jan-19;08.25.23;-10.35;119.05;10;4.42724
10531;22-Jan-19;13.03.22;-10.36;118.99;10;3.9898
10532;22-Jan-19;13.11.22;-8.55;116.01;10;3.202408
10533;22-Jan-19;13.33.35;-10.22;119.05;10;3.82576
10534;22-Jan-19;14.01.58;-10.2;119.23;10;3.88044
10535;22-Jan-19;14.10.35;-10.19;118.97;10;3.814824
10536;22-Jan-19;16.48.57;-9.84;119.12;22;4.31788
10537;23-Jan-19;01.58.45;-10.26;116.52;10;4.37256
10538;23-Jan-19;02.01.25;-9.42;116.41;30;3.82576
10539;23-Jan-19;04.53.37;-9.48;118.12;16;3.88044
10540;23-Jan-19;07.49.32;-10.33;119.19;21;4.15384
10541;23-Jan-19;08.34.21;-8.32;120.67;136;4.20852
10542;23-Jan-19;08.46.46;-8.93;116.91;10;3.443
10543;23-Jan-19;09.12.15;-10.15;119.02;21;4.04448
10544;23-Jan-19;11.39.04;-10.32;118.93;37;5.43382
10545;23-Jan-19;12.36.13;-10.56;119.09;41;4.8776
10546;23-Jan-19;14.47.57;-10.17;118.79;11;4.48192
10547;23-Jan-19;17.59.34;-8.33;116.93;10;4.48192
10548;24-Jan-19;00.39.34;-7.39;122.26;525;4.42724
10549;24-Jan-19;08.32.21;-8.25;116.79;10;4.15384
10550;24-Jan-19;09.40.28;-8.93;116.62;14;3.7164
10551;24-Jan-19;12.24.24;-8.33;116.82;10;3.49768
10552;24-Jan-19;13.01.28;-9.98;119.33;31;3.88044
10553;24-Jan-19;13.07.23;-10.12;119.3;19;3.9898
10554;24-Jan-19;13.19.52;-10.17;119.21;10;4.2632
10555;24-Jan-19;17.17.11;-8.52;119.12;302;4.20852
10556;24-Jan-19;19.55.28;-10.11;119.2;10;4.37256
10557;24-Jan-19;21.58.29;-9.65;119.33;36;3.93512
10558;24-Jan-19;22.13.13;-9.79;117.24;11;3.94
10559;24-Jan-19;23.28.48;-7.93;121.85;16;4.20852
10560;25-Jan-19;02.05.41;-9.87;117.91;20;4.15384
10561;25-Jan-19;06.50.06;-8.22;116.21;10;3.7164
10562;25-Jan-19;07.22.44;-9.5;117.46;38;4.04448
10563;25-Jan-19;08.58.54;-8.14;116.87;10;3.67
10564;25-Jan-19;09.00.22;-8.22;116.81;10;4.04448
10565;25-Jan-19;09.08.46;-9.65;117.36;22;4.04448
10566;25-Jan-19;15.57.25;-8.24;118;10;3.896844
10567;25-Jan-19;18.15.54;-10.4;119.11;18;4.15384
10568;26-Jan-19;03.03.30;-10.14;119.14;10;4.37256
10569;26-Jan-19;04.03.22;-8.08;117.66;10;4.04448
10570;26-Jan-19;14.04.57;-8.38;119.71;158;4.31788
10571;27-Jan-19;00.33.12;-9.49;117.47;26;4.31788
10572;27-Jan-19;03.02.49;-9.81;118.95;16;3.814824
10573;27-Jan-19;03.27.13;-8.25;115.58;10;3.410192
10574;27-Jan-19;04.30.39;-8.86;118.79;10;3.82576
10575;27-Jan-19;09.13.31;-9.87;118.86;10;4.09916
10576;27-Jan-19;19.01.45;-10.37;118.78;10;4
10577;27-Jan-19;23.15.35;-9.99;118.82;10;3.8
10578;28-Jan-19;00.11.39;-9.35;119.36;10;3.7164
10579;28-Jan-19;00.20.31;-8.48;117.42;274;3.93512
10580;28-Jan-19;02.42.37;-10.14;119.27;10;3.82576
10581;28-Jan-19;05.10.55;-9.35;118.17;34;3.66172
10582;28-Jan-19;12.12.09;-10.22;119.01;12;4.48
10583;28-Jan-19;17.47.49;-9.48;118.73;17;3.82576
10584;28-Jan-19;18.15.16;-7.7;120.2;25;4.04448
10585;28-Jan-19;19.43.17;-7.94;117.75;10;4.20852
10586;29-Jan-19;00.04.51;-8.73;117.26;12;3.38832
10587;29-Jan-19;05.29.18;-10.51;119.07;10;4.37256
10588;29-Jan-19;14.48.23;-11.02;118.05;10;3.93512
10589;29-Jan-19;19.36.54;-10.2;118.76;10;4.04448
10590;29-Jan-19;22.28.58;-8.91;116.77;74;4.09916
10591;30-Jan-19;00.26.03;-10.11;118.76;10;4.09916
10592;30-Jan-19;01.43.49;-10.35;118.98;10;3.7164
10593;30-Jan-19;03.09.34;-8.19;118.46;10;3.68906
10594;30-Jan-19;03.47.12;-8.34;116.74;10;3.33364
10595;30-Jan-19;04.44.12;-9.72;118.55;10;3.344576
10596;30-Jan-19;04.45.21;-9.98;118.99;10;3.437532
10597;30-Jan-19;04.55.00;-10.03;119.38;31;3.49768
10598;30-Jan-19;06.42.07;-9.85;118.82;10;3.60704
10599;30-Jan-19;09.48.11;-9.82;119.37;21;3.49768
10600;30-Jan-19;12.04.33;-9.14;116.1;37;3.60704
10601;30-Jan-19;15.41.46;-7.81;117.54;240;4.04448
10602;30-Jan-19;16.52.52;-8.59;116.32;10;3.60704
10603;30-Jan-19;17.41.45;-10.37;118.98;10;4.16
10604;30-Jan-19;23.29.02;-8.58;115.43;80;3.22428
10605;31-Jan-19;05.04.06;-8.38;119.6;154;4.09916
10606;31-Jan-19;07.12.17;-10.03;118.85;10;4.42724
10607;31-Jan-19;08.06.15;-9.96;118.81;10;3.956992
10608;31-Jan-19;13.37.13;-8.04;120.64;28;3.93512
10609;31-Jan-19;13.52.53;-10.36;119.5;10;4.20852
10610;31-Jan-19;14.21.58;-9.52;118.04;10;4.6
10611;31-Jan-19;14.25.52;-9.53;118.06;10;4.01
10612;31-Jan-19;19.39.10;-8.35;118.23;171;4.37256
10613;31-Jan-19;19.50.46;-8.4;116.53;13;3.443
10614;01-Feb-19;03.07.38;-9.61;119;10;3.82576
10615;01-Feb-19;05.10.40;-10.02;118.86;15;3.88044
10616;01-Feb-19;07.41.13;-8.4;116.76;10;3.284428
10617;01-Feb-19;07.44.00;-8.99;116.6;23;3.1696
10618;01-Feb-19;08.03.20;-9.54;118.68;10;3.503148
10619;01-Feb-19;08.40.46;-9.11;119.62;70;3.7164
10620;01-Feb-19;10.59.43;-9.35;118.86;10;3.7164
10621;01-Feb-19;11.58.38;-8.35;116.7;10;3.52502
10622;01-Feb-19;15.01.53;-10.67;120.24;11;4.09916
10623;01-Feb-19;15.10.46;-10.66;117.61;10;4.2632
10624;01-Feb-19;17.36.10;-9.46;117.78;30;4.2632
10625;01-Feb-19;19.13.46;-9.41;117.98;39;4.20852
10626;02-Feb-19;07.34.01;-8.81;115.95;10;3.75
10627;02-Feb-19;15.53.33;-9.48;119.9;35;3.7164
10628;02-Feb-19;18.04.06;-9.14;118.02;94;4.20852
10629;02-Feb-19;18.43.21;-8.31;116.7;10;3.246152
10630;02-Feb-19;19.07.43;-8.44;116.53;10;3.33364
10631;02-Feb-19;20.43.19;-9.49;119.06;10;3.79842
10632;02-Feb-19;20.45.00;-8.08;117.67;10;3.60704
10633;02-Feb-19;20.58.50;-8.2;116.84;10;4.37256
10634;03-Feb-19;09.37.21;-10.16;119.4;10;4.59128
10635;03-Feb-19;11.24.28;-10.99;118.15;10;4.20852
10636;03-Feb-19;19.41.30;-9.53;119.04;10;3.77108
10637;03-Feb-19;19.42.42;-9.76;118.99;11;3.88044
10638;03-Feb-19;22.04.12;-8.06;118.01;26;3.443
10639;03-Feb-19;23.05.35;-9.01;116.62;16;3.60704
10640;04-Feb-19;03.18.04;-9.69;119.01;10;4.37256
10641;04-Feb-19;03.56.20;-10.12;119.05;28;3.88044
10642;04-Feb-19;05.56.19;-10.19;118.75;10;4.2632
10643;04-Feb-19;06.17.31;-10.12;119.22;25;3.66172
10644;04-Feb-19;06.32.15;-9.55;119.01;10;3.88044
10645;04-Feb-19;10.02.01;-9.04;118.96;70;3.7164
10646;04-Feb-19;12.01.01;-10.13;118.76;10;3.88044
10647;04-Feb-19;12.03.11;-10.16;118.74;16;3.9898
10648;04-Feb-19;13.15.24;-9.41;118;39;3.9898
10649;04-Feb-19;13.21.40;-9.35;116.59;28;3.82576
10650;04-Feb-19;14.47.43;-8.82;116.8;39;3.33364
10651;04-Feb-19;15.25.45;-10;118.83;10;3.60704
10652;04-Feb-19;15.48.14;-10.37;118.69;10;3.79842
10653;04-Feb-19;21.38.26;-9.71;113.98;29;3.7164
10654;04-Feb-19;23.09.05;-7.81;119.01;10;4.09916
10655;05-Feb-19;00.30.29;-8.09;119.8;18;3.9898
10656;05-Feb-19;06.55.21;-10.14;118.8;10;3.77108
10657;05-Feb-19;07.08.41;-8.48;117.83;187;4.31788
10658;05-Feb-19;09.08.06;-9.35;115.08;43;3.7164
10659;05-Feb-19;09.41.56;-8.61;116.32;10;3.77108
10660;05-Feb-19;14.56.17;-7.09;114.84;12;3.77108
10661;05-Feb-19;19.30.38;-8.3;116.61;10;4.09916
10662;05-Feb-19;23.05.32;-9.74;117.16;20;3.7164
10663;06-Feb-19;04.35.28;-9.81;117.82;20;3.82576
10664;06-Feb-19;04.54.12;-8.16;114.91;14;3.47034
10665;06-Feb-19;14.14.46;-8.64;118.63;110;3.66172
10666;06-Feb-19;15.42.35;-8.47;116.88;10;3.967928
10667;06-Feb-19;15.44.23;-8.27;116.7;10;3.628912
10668;06-Feb-19;15.52.33;-8.92;116.17;71;3.49768
10669;06-Feb-19;15.56.43;-8.36;116.67;10;3.410192
10670;06-Feb-19;19.01.44;-10.2;118.94;10;4.15384
10671;06-Feb-19;22.14.02;-8.36;117.56;186;4.64596
10672;07-Feb-19;05.49.52;-9.88;118.92;24;4.31788
10673;07-Feb-19;13.03.11;-7.94;118.85;10;3.66172
10674;07-Feb-19;13.41.47;-9.7;118.89;10;3.443
10675;07-Feb-19;14.18.07;-9.7;118.1;10;3.60704
10676;07-Feb-19;16.20.04;-10.23;119.12;14;4.15384
10677;07-Feb-19;16.49.29;-9.71;119.17;25;3.443
10678;07-Feb-19;17.03.15;-8.79;116.34;14;3.1696
10679;07-Feb-19;17.46.25;-9.16;116.7;18;3.49768
10680;07-Feb-19;18.01.10;-9.4;117.76;24;3.33364
10681;07-Feb-19;19.25.53;-9.39;118.81;10;3.656252
10682;07-Feb-19;20.05.31;-10.33;119.36;10;3.443
10683;07-Feb-19;20.10.03;-9.1;116.75;10;3.1696
10684;08-Feb-19;01.05.15;-9.74;118.1;31;3.77108
10685;08-Feb-19;10.18.07;-10.16;118.91;10;4.5366
10686;08-Feb-19;21.38.41;-8.24;116.32;16;3.55236
10687;09-Feb-19;00.16.58;-10.23;119.03;10;3.77108
10688;09-Feb-19;02.37.33;-9.45;120.15;175;3.82576
10689;09-Feb-19;04.06.37;-8.73;116.46;272;3.82576
10690;09-Feb-19;05.10.28;-9.2;119.27;15;3.732804
10691;09-Feb-19;06.24.31;-9.34;118.6;70;3.9898
10692;09-Feb-19;07.25.33;-8.28;121.26;10;4.37256
10693;09-Feb-19;08.29.56;-9.86;119.32;10;3.60704
10694;09-Feb-19;10.18.13;-10.06;119.45;42;3.77108
10695;09-Feb-19;19.42.37;-8.4;115.85;21;3.49768
10696;09-Feb-19;23.49.23;-9.25;116.6;45;3.49768
10697;10-Feb-19;16.00.49;-9.53;119.21;47;3.82576
10698;11-Feb-19;03.07.43;-9.74;118.21;10;4.04
10699;11-Feb-19;03.21.53;-11.52;117.36;10;4.31788
10700;11-Feb-19;03.56.51;-9.07;119.87;34;3.93512
10701;11-Feb-19;04.19.08;-8.26;116.78;10;3.492212
10702;11-Feb-19;04.25.53;-8.6;116.94;10;3.437532
10703;11-Feb-19;04.43.56;-8.43;120.12;10;3.77108
10704;11-Feb-19;05.08.50;-9.3;116.63;22;3.66172
10705;11-Feb-19;05.33.12;-8.21;116.7;10;3.38832
10706;11-Feb-19;06.09.22;-8.32;116.21;10;3.617976
10707;11-Feb-19;06.48.38;-9.1;119.98;26;3.639848
10708;11-Feb-19;06.53.36;-8.62;115.99;10;3.88044
10709;11-Feb-19;07.27.45;-9.1;116.14;27;3.289896
10710;11-Feb-19;07.37.11;-9.35;118.92;25;3.7164
10711;11-Feb-19;10.29.59;-11.32;118.29;10;4.64596
10712;11-Feb-19;11.48.35;-8.81;120.44;105;3.93512
10713;11-Feb-19;15.51.46;-8.89;117.6;100;3.66172
10714;11-Feb-19;17.25.03;-9.81;119.15;10;3.82576
10715;11-Feb-19;17.58.03;-9.84;119.15;10;3.9898
10716;12-Feb-19;03.55.53;-8.33;117.88;134;4.31788
10717;12-Feb-19;04.07.40;-8.64;116.95;10;3.229748
10718;12-Feb-19;05.51.35;-8.39;116.73;10;3.601572
10719;12-Feb-19;06.31.15;-8.74;116.77;31;4.09916
10720;12-Feb-19;08.29.29;-8.89;116.46;29;3.60704
10721;12-Feb-19;09.34.51;-9.96;119.31;10;4.42724
10722;12-Feb-19;10.05.44;-8.38;116.84;10;4.64596
10723;12-Feb-19;11.23.18;-8.35;115.99;10;3.77108
10724;12-Feb-19;13.23.22;-10.08;119.06;21;3.55236
10725;12-Feb-19;13.26.22;-8.34;116.07;10;3.355512
10726;12-Feb-19;14.10.11;-9.9;117.98;25;3.93512
10727;12-Feb-19;15.02.32;-8.62;116.76;29;3.443
10728;12-Feb-19;16.27.38;-9.91;118.98;11;3.93512
10729;12-Feb-19;16.54.27;-9.97;119;11;3.60704
10730;12-Feb-19;20.33.17;-9.65;117.4;21;3.88044
10731;12-Feb-19;21.45.34;-7.61;116.47;10;3.5797
10732;12-Feb-19;21.54.51;-8.24;116.3;10;3.7164
10733;13-Feb-19;01.06.02;-10.38;119.11;20;4.31788
10734;13-Feb-19;02.49.14;-9.46;115.08;37;3.49768
10735;13-Feb-19;09.53.20;-8.22;117.98;10;3.765612
10736;13-Feb-19;11.48.51;-9.7;119.11;10;3.49768
10737;13-Feb-19;14.11.10;-10.21;118.91;10;3.749208
10738;13-Feb-19;14.51.30;-8.31;115.5;10;3.38832
10739;13-Feb-19;22.49.06;-9.64;119.1;10;3.60704
10740;14-Feb-19;16.43.37;-9.48;119.71;45;3.7164
10741;14-Feb-19;18.46.22;-8.38;116.16;13;3.77108
10742;14-Feb-19;23.56.16;-9.99;118.78;10;3.63438
10743;15-Feb-19;03.38.38;-8.2;118.1;10;3.836696
10744;15-Feb-19;04.11.54;-8.28;116.19;11;3.33364
10745;15-Feb-19;05.37.23;-10.28;119.19;10;4.20852
10746;15-Feb-19;20.44.48;-8.87;116.66;10;3.732804
10747;16-Feb-19;03.24.09;-9.47;118.72;10;3.38832
10748;16-Feb-19;08.06.13;-9.61;114.03;12;3.7164
10749;16-Feb-19;12.15.50;-10.55;120.54;20;3.82576
10750;16-Feb-19;12.23.20;-9.47;117.14;49;3.82576
10751;16-Feb-19;20.05.03;-10.12;119.19;10;4.42724
10752;17-Feb-19;09.26.36;-11.56;118.88;10;4.71868
10753;17-Feb-19;21.27.04;-9.37;118.69;13;4.31788
10754;18-Feb-19;09.56.23;-10.21;119.29;20;3.55236
10755;18-Feb-19;10.12.01;-7.95;116.72;10;3.60704
10756;18-Feb-19;10.25.47;-8.31;116.07;10;3.645316
10757;18-Feb-19;11.52.07;-8.16;120.15;20;4.09916
10758;18-Feb-19;14.25.31;-10.06;119.2;35;4.20852
10759;18-Feb-19;14.56.15;-10.33;119.12;14;4.15384
10760;18-Feb-19;16.22.26;-8.17;116;10;3.7164
10761;18-Feb-19;17.13.03;-9.24;113.64;10;4.04448
10762;18-Feb-19;22.18.11;-9.34;116.01;28;3.93512
10763;19-Feb-19;01.20.33;-9.96;119.46;29;4.04448
10764;19-Feb-19;04.02.54;-8.45;117.55;270;3.93512
10765;19-Feb-19;06.38.32;-9.74;118.64;23;3.9898
10766;19-Feb-19;08.35.20;-10.06;119.18;10;4.37256
10767;19-Feb-19;09.51.43;-10.8;122.05;27;4.2632
10768;19-Feb-19;12.16.59;-8.36;116.72;10;3.58
10769;19-Feb-19;12.18.39;-8.84;116.6;19;3.38832
10770;19-Feb-19;12.19.58;-8.94;116.55;22;3.9898
10771;19-Feb-19;12.27.01;-8.99;116.51;10;3.33364
10772;19-Feb-19;22.35.35;-8.06;119.68;18;3.93512
10773;20-Feb-19;01.39.34;-9.65;113.99;26;3.66172
10774;20-Feb-19;01.58.40;-10;119.21;12;4.31788
10775;20-Feb-19;03.12.00;-8.37;116.22;10;3.262556
10776;20-Feb-19;04.34.58;-8.9;116.92;10;3.289896
10777;20-Feb-19;06.43.13;-8.95;116.43;30;3.443
10778;20-Feb-19;16.43.02;-9.58;119.67;51;3.9898
10779;20-Feb-19;16.48.52;-8.47;116.53;13;3.38832
10780;21-Feb-19;02.58.23;-8.49;116.66;14;3.22428
10781;21-Feb-19;10.10.24;-9.75;116.87;57;3.82576
10782;21-Feb-19;18.50.29;-9.59;119.77;42;3.27896
10783;22-Feb-19;02.42.18;-8.99;117.83;10;3.207876
10784;22-Feb-19;03.51.05;-9.96;122.49;20;4.37256
10785;22-Feb-19;03.55.44;-8.31;116.03;10;3.38832
10786;22-Feb-19;04.26.07;-8.05;118.37;10;3.77108
10787;22-Feb-19;04.58.25;-10.12;118.45;10;3.60704
10788;22-Feb-19;05.23.07;-8.18;120.09;10;3.93512
10789;22-Feb-19;07.25.10;-7.36;114.47;13;3.49768
10790;22-Feb-19;08.32.04;-8.16;117.66;10;3.311768
10791;22-Feb-19;09.11.05;-8.54;119.54;10;3.7164
10792;22-Feb-19;09.30.08;-8.31;116.02;10;3.1696
10793;22-Feb-19;11.37.32;-9.74;119.64;22;3.82576
10794;22-Feb-19;15.02.27;-8.33;116.03;11;3.300832
10795;23-Feb-19;04.58.34;-8.24;117.96;11;3.568764
10796;23-Feb-19;08.32.11;-8.01;114.24;10;4.04448
10797;23-Feb-19;10.10.50;-10.52;118.48;13;3.77108
10798;24-Feb-19;03.18.34;-8.25;116.8;10;4.09916
10799;24-Feb-19;14.03.33;-8.18;120.16;160;3.77108
10800;24-Feb-19;15.23.31;-9.87;120.12;59;4.15384
10801;24-Feb-19;23.18.14;-9.24;113.52;10;3.7164
10802;25-Feb-19;04.50.57;-9.03;117.2;11;3.38832
10803;25-Feb-19;08.06.43;-9.05;117.17;20;3.38832
10804;25-Feb-19;12.16.38;-9.88;119.07;17;4.09916
10805;25-Feb-19;14.24.58;-7.48;120.11;358;3.82576
10806;25-Feb-19;17.43.46;-9.08;116.21;72;3.66172
10807;25-Feb-19;20.14.11;-9.27;117.53;15;3.22428
10808;25-Feb-19;20.33.50;-8.33;117.67;11;3.355512
10809;25-Feb-19;20.40.46;-8.94;116.3;34;3.33364
10810;25-Feb-19;20.58.02;-8.34;116.69;11;3.535956
10811;25-Feb-19;22.19.41;-8.96;116.24;28;3.27896
10812;25-Feb-19;23.30.00;-10;119;10;4.5366
10813;25-Feb-19;23.49.38;-8.29;116.57;14;3.66172
10814;25-Feb-19;23.55.45;-8.41;116.53;19;3.93512
10815;26-Feb-19;03.52.31;-8.88;116.35;19;3.27896
10816;26-Feb-19;04.01.02;-8.85;116.34;20;3.22428
10817;26-Feb-19;04.18.43;-11.41;119.31;10;4.5366
10818;26-Feb-19;05.06.53;-8.83;116.54;22;3.60704
10819;26-Feb-19;11.20.41;-8.87;116.04;90;3.7164
10820;26-Feb-19;21.51.40;-9.32;113.99;26;4.31788
10821;27-Feb-19;00.56.11;-8.42;115.97;16;3.55236
10822;27-Feb-19;05.33.13;-8.96;116.88;10;3.60704
10823;28-Feb-19;00.18.02;-7.85;117.75;226;3.66172
10824;28-Feb-19;01.06.08;-9.86;118.85;10;3.951524
10825;28-Feb-19;05.31.17;-8.34;116.03;13;3.66172
10826;28-Feb-19;07.12.31;-8.01;117.87;10;4.71868
10827;28-Feb-19;09.10.51;-8.76;117.55;235;3.77108
10828;28-Feb-19;19.55.04;-9.57;113.97;45;4.20852
10829;28-Feb-19;22.10.14;-8.87;116.67;12;3.60704
10830;28-Feb-19;23.47.19;-7.77;116.77;10;3.448468
10831;01-Mar-19;01.35.50;-8.2;116.32;10;3.624548547
10832;01-Mar-19;01.53.05;-8.23;116.82;10;3.319834691
10833;01-Mar-19;06.22.00;-7.9;116.43;10;3.63362072
10834;01-Mar-19;06.45.19;-9.92;119.6;22;4.156272907
10835;01-Mar-19;07.59.23;-8.85;120.88;122;3.65703971
10836;01-Mar-19;08.02.57;-9.33;114.01;29;3.768254117
10837;01-Mar-19;23.51.41;-7.36;120.34;579;4.549235886
10838;02-Mar-19;02.58.33;-8.38;117.12;10;3.372884478
10839;02-Mar-19;03.25.40;-8.89;116.62;27;3.008493262
10840;02-Mar-19;04.25.26;-8.68;116.96;10;3.453349657
10841;02-Mar-19;05.06.09;-9.47;119.26;10;3.490682971
10842;02-Mar-19;05.50.54;-9.05;117.72;164;3.667565785
10843;02-Mar-19;05.55.04;-9.03;116.51;26;3.285156266
10844;02-Mar-19;09.34.47;-9.88;117.01;17;3.389216175
10845;02-Mar-19;11.09.45;-9.75;119.16;10;3.752973448
10846;02-Mar-19;13.37.30;-8.44;116;10;3.43816197
10847;02-Mar-19;14.12.24;-10.14;119.12;24;3.665094172
10848;02-Mar-19;16.37.26;-10.17;119.15;10;4.068002281
10849;02-Mar-19;21.47.50;-9.74;119.19;13;4.023732954
10850;03-Mar-19;07.54.30;-8.36;116.7;10;3.601639564
10851;03-Mar-19;18.02.16;-9.06;114.45;17;3.404743078
10852;03-Mar-19;22.16.38;-9.39;114.07;25;3.543117484
10853;03-Mar-19;22.29.19;-9.2;116.05;31;3.839022141
10854;03-Mar-19;23.09.52;-7.58;120.17;631;4.308689278
